% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=740553, Wed Nov 22 12:21:50 2023, <python>{}</python>
1 10 0.5179767683571627 1.0000400008000108 -0.9246031745172949 -9.2460317451729490e-01 -0.793650793583664 -0.7222222221658069   
2 20 0.5355299595359624 1.4365979085034886 -0.9246031745172949 -8.9285714277708328e-01 -0.8214285713576386 -0.7857142856478173   
3 30 0.5403466580257893 1.48104220088386 -0.9246031745172949 -9.1666666658303542e-01 -0.8214285713592262 -0.7460317459717591   
4 40 0.5311047510923615 1.472271178221723 -0.9246031745172949 -8.9285714277708328e-01 -0.8650793650015209 -0.7698412697777115   
5 50 0.45567125573055145 1.7122516635968714 -0.9246031745172949 -9.1666666658303542e-01 -0.8690476189711308 -0.7698412697777115   
6 60 0.4213135520908507 1.8878808947989294 -0.9246031745172949 -9.1666666658303542e-01 -0.8214285713574403 -0.7619047618418651   
7 70 0.36304869324474676 1.9959743343109773 -0.9246031745172949 -9.1666666658303542e-01 -0.837301587229332 -0.761904761841865   
8 80 0.39397728038378566 2.0758064462175385 -0.9246031745172949 -9.1666666658303542e-01 -0.8174603173896163 -0.7460317459717591   
9 90 0.4308022444499669 2.68198052040814 -0.9246031745172949 -9.1666666658303542e-01 -0.87698412690539 -0.761904761841865   
